customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5736-JZNVT-166,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.12,3395.28,No
6024-XDXWN-167,Male,0,No,No,72,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,78.28,5660.85,No
7599-NGUGI-168,Male,1,Yes,Yes,12,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.9,952.19,Yes
5673-VJMBD-169,Male,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,44.49,3228.77,No
1503-BWVVB-170,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.2,250.75,Yes
1698-HOIME-171,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.4,425.65,No
7576-IBTXA-172,Male,0,Yes,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,63.62,2689.54,No
4929-VSWKJ-173,Female,1,No,Yes,66,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,80.61,5310.0,No
7381-DGPRD-174,Male,0,No,No,13,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,40.02,525.11,No
5574-JNYBZ-175,Male,0,No,No,7,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,50.15,365.03,Yes
5045-ULIUR-176,Male,0,No,No,69,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.76,4053.25,No
2296-STKYQ-177,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),69.2,1295.84,No
4002-ARFTN-178,Female,1,Yes,No,20,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.1,1727.53,No
5200-ESEKV-179,Female,0,Yes,Yes,28,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.25,1550.95,No
9282-ZYOFV-180,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.96,1222.58,Yes
8213-ZQDNL-181,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),80.84,3414.19,No
8585-KICVT-182,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.31,184.53,No
1371-LMMXD-183,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,605.03,Yes
3756-EGXYB-184,Male,0,No,No,35,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,59.46,2076.85,No
6688-GFHFM-185,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),81.24,3017.22,No
9959-PSMAC-186,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.74,1134.35,No
3419-GVVWQ-187,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,84.3,3420.23,No
6005-QKRUT-188,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.91,168.59,No
6523-BSJTO-189,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.32,2362.74,Yes
8929-IYVIM-190,Male,0,No,No,39,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,49.22,1953.59,No
5781-TRWJN-191,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,68.85,474.07,No
4877-XHPDW-192,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,85.13,4603.99,No
4457-IPMWN-193,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,52.89,637.28,No
5652-CAKZX-194,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.47,260.71,Yes
6660-QKEAI-195,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,81.77,3543.22,No
3847-EGAPY-196,Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.61,271.49,No
7216-LKHDP-197,Male,1,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.9,554.05,No
6098-AKHES-198,Female,0,Yes,No,19,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,63.01,1178.59,No
5731-QSZUQ-199,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.69,373.44,No
8910-MZTQX-200,Female,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),91.76,1164.96,No
5635-SHZQU-201,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,88.81,6382.86,No
5146-WBCNT-202,Male,0,Yes,No,41,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,70.27,2869.67,No
8282-LQOYR-203,Male,1,Yes,No,15,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,67.4,991.51,Yes
4751-ZCZEH-204,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),86.54,1312.76,Yes
8392-TZTQJ-205,Male,0,No,No,33,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.5,1855.01,No
1042-DHBNU-206,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.92,1415.4,No
9668-MWZWM-207,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.24,973.59,No
3927-ZGKBU-208,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.37,276.99,No
6847-CFOOU-209,Male,0,No,No,28,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),65.92,1850.21,No
3394-YLVGA-210,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,70.95,3187.5,No
1495-JYBJC-211,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,47.34,1278.12,No
9383-RTSRU-212,Female,0,Yes,Yes,20,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.05,1529.3,No
1073-WTTKU-213,Female,0,No,No,37,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,67.63,2507.13,Yes
4435-BXGCQ-214,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,76.71,240.6,Yes
3102-WLAYN-215,Male,0,Yes,No,45,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,63.94,2848.04,No
3366-RNATK-216,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.11,172.48,Yes
7297-XPRGG-217,Male,0,No,No,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,60.15,3007.93,No
4734-WNJUW-218,Female,0,No,Yes,19,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,56.32,1051.13,Yes
9121-HSPLK-219,Male,0,No,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,57.72,2756.35,No
2030-HOXWE-220,Female,0,No,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,88.28,4815.82,Yes
7113-CRILS-221,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,73.28,1576.05,No
4823-UNZQH-222,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.37,1166.14,No
7976-KNDDO-223,Male,1,No,No,31,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,61.39,1895.05,No
2680-ZWSTP-224,Male,1,Yes,No,37,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),60.57,2264.43,No
1542-KMXFM-225,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),82.76,5070.41,Yes
4096-DCJCB-226,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,93.97,3194.11,No
4157-FOAHL-227,Male,1,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.66,1194.32,No
9667-QWILK-228,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,86.58,6223.76,No
8985-YZTNO-229,Male,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.09,1620.93,No
9823-HJXKG-230,Female,1,No,No,19,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,72.14,1366.6,No
6043-IXXHN-231,Female,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.51,996.06,Yes
9854-TFPQQ-232,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,71.94,1078.54,No
1225-HWGHI-233,Female,1,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.98,865.63,No
2596-EJWAH-234,Male,0,Yes,No,21,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),72.29,1523.21,No
1545-OGUPU-235,Female,0,No,No,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.27,2627.4,Yes
6713-LWMYZ-236,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,85.17,4087.02,No
6300-RGVRX-237,Male,0,Yes,No,15,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),71.1,1066.02,Yes
3402-UMEEO-238,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),92.2,2586.11,No
3874-CLQIY-239,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,80.34,878.84,No
8015-NYLDA-240,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.35,1337.58,Yes
9441-YTCHB-241,Female,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.99,2666.15,Yes
1461-GOBZL-242,Female,1,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.86,1485.9,Yes
3374-NUIBB-243,Male,0,No,No,69,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,82.17,5677.14,No
8667-CQJUB-244,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,81.31,415.7,No
9079-SLFZH-245,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),72.99,5225.55,No
5414-KFKDA-246,Female,1,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,112.97,5287.71,Yes
3609-CKWEA-247,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),95.76,3951.67,No
1999-NHMAI-248,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),82.45,3707.14,No
4690-LOUMV-249,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,84.65,3825.14,Yes
5767-GFIPG-250,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.0,1706.05,No
9226-MWRIF-251,Female,0,Yes,Yes,49,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.22,2836.15,Yes
7694-IGYMB-252,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),97.44,3172.76,Yes
5452-LWSED-253,Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,68.55,372.83,No
6431-BIDAX-254,Female,0,No,No,15,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),68.91,1076.88,Yes
1808-AYEVA-255,Male,0,No,No,12,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.68,1023.38,No
2381-CSQMG-256,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.9,639.45,No
1799-OFPRW-257,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.93,111.37,No
5445-AHWNQ-258,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.61,1345.79,No
5119-EXUZW-259,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,77.96,3801.11,Yes
3619-GGXOL-260,Female,0,No,No,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),58.88,1067.8,No
9713-PXZCJ-261,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.87,1076.16,No
7606-VDIOU-262,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),85.61,6063.81,No
2016-PHFNK-263,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.28,539.43,No
6720-IVCWA-264,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,80.18,1584.83,No
7622-JJASE-265,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,97.46,2159.15,Yes
6931-SVSHT-266,Male,0,No,Yes,41,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,81.22,3362.11,No
8432-IDXDP-267,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.86,1809.5,No
3126-DUDRS-268,Male,0,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),62.35,1383.16,No
1541-EUNDZ-269,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.57,1131.83,No
3384-AYAOZ-270,Female,0,No,No,39,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),72.5,2859.74,No
6199-PKDOX-271,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,84.62,1461.54,No
1819-WKNEQ-272,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,86.17,941.37,No
2640-HSBLP-273,Male,1,No,No,20,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,52.99,1059.02,Yes
2188-HIRZV-274,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,68.29,1633.94,Yes
2707-ABPEG-275,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.28,2925.29,No
8625-WVGQP-276,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.17,670.59,No
2667-ONKTR-277,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.98,289.14,No
5793-STOGT-278,Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.42,1003.03,No
7457-ZDKYN-279,Female,1,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,81.58,319.81,Yes
9482-AAUJN-280,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,77.5,2423.43,No
4851-KYCUX-281,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,84.96,914.25,Yes
6916-KERMD-282,Male,1,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.2,648.09,Yes
4236-ZGERF-283,Male,1,No,No,21,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.17,1567.94,Yes
9278-WZXGF-284,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.03,2755.94,No
4083-MWTQW-285,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,32.75,890.22,No
6812-JKNCT-286,Female,0,No,Yes,72,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.7,3484.65,No
6874-TNUYO-287,Female,0,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),83.91,439.0,No
4999-CUXSW-288,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,82.12,388.65,Yes
8749-UNCAF-289,Male,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),83.88,1362.91,No
4878-TLAFZ-290,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.75,1220.28,No
9891-JUSYX-291,Male,0,Yes,No,18,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),44.98,788.11,No
6658-KQIJP-292,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,96.92,1185.67,Yes
6142-PKKAP-293,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.23,961.28,No
6181-YNMBF-294,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.83,1521.91,No
4041-JJKTD-295,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),61.67,3714.99,No
3990-EIRBI-296,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.32,410.6,No
1213-YSGFC-297,Male,1,Yes,No,48,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54.68,2584.34,Yes
5255-TPWIH-298,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.53,520.95,No
5301-FZEMN-299,Female,0,No,Yes,35,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),67.2,2382.6,Yes
1513-MLGDB-300,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),83.35,4406.91,No
1077-MCYGQ-301,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.69,166.63,No
7060-MWCGG-302,Female,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.15,197.52,Yes
2218-HITHW-303,Female,0,No,No,5,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,90.8,446.5,No
7953-XCZPZ-304,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,92.87,1047.22,No
4193-YPBKD-305,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,101.58,5584.59,No
9470-HFOLC-306,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.81,6684.79,No
8347-VTQKO-307,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.46,2116.92,No
5688-ECGLE-308,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),77.66,1414.51,Yes
1959-WJPNT-309,Male,0,No,No,34,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,66.44,2247.83,No
7657-HWJVK-310,Female,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),81.61,1140.92,No
1998-TAUBF-311,Female,0,Yes,No,32,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,82.06,2639.5,No
6429-YKDGX-312,Female,0,No,Yes,54,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),60.45,3254.92,No
